dividendRate,dividendYield,payoutRatio,lastDividendValue,lastDividendDate,symbol
13.0,0.0342,0.4161,,,NTPC
13.0,0.0345,0.4161,3.25,2024-02-06,NTPC
13.0,0.0357,0.4161,3.25,2024-02-06,NTPC
13.0,0.0328,0.4161,3.25,2024-02-06,NTPC
11.75,0.027999999,0.401,3.25,2024-08-07,NTPC
11.75,0.0286,0.401,3.25,2024-08-07,NTPC
11.75,0.0296,0.401,3.25,2024-08-07,NTPC
11.75,0.0292,0.401,3.25,2024-08-07,NTPC
11.75,0.028199999,0.401,3.25,2024-08-07,NTPC
11.75,0.0298,0.401,3.25,2024-08-07,NTPC
11.75,0.0293,0.401,3.25,2024-08-07,NTPC
11.75,0.0277,0.401,3.25,2024-08-07,NTPC
11.75,0.0269,0.401,3.25,2024-08-07,NTPC
11.75,0.0273,0.401,3.25,2024-08-07,NTPC
11.75,0.0278,0.401,3.25,2024-08-07,NTPC
11.75,0.028099999,0.401,3.25,2024-08-07,NTPC
