priceToSalesTrailing12Months,priceToBook,trailingPE,enterpriseToRevenue,enterpriseToEbitda,symbol,Date
-26.20856,1.1669658,,-347.322,-8.267,METKORE,2024-07-07
-26.20856,1.1669658,,-347.322,-8.267,METKORE,2024-07-13
,,,,,METKORE,2024-07-20
,,,,,METKORE,2024-07-27
,,,,,METKORE,2024-08-03
,,,,,METKORE,2024-08-10
,,,,,METKORE,2024-08-17
,,,,,METKORE,2024-08-24
,,,,,METKORE,2024-09-01
,,,,,METKORE,2024-09-08
,,,,,METKORE,2024-09-15
,,,,,METKORE,2024-09-21
,,,,,METKORE,2024-09-28
,,,,,METKORE,2024-10-05
,,,,,METKORE,2024-10-12
,,,,,METKORE,2024-10-19
