dividendRate,dividendYield,payoutRatio,lastDividendValue,lastDividendDate,symbol
0.65,0.0032,0.16209999,,,MOTHERSON
0.65,0.0033000002,0.16209999,0.65,2023-08-11,MOTHERSON
0.65,0.0034,0.16209999,0.65,2023-08-11,MOTHERSON
0.65,0.0033000002,0.16209999,,,MOTHERSON
0.8,0.0041,0.16209999,0.8,2024-08-14,MOTHERSON
0.8,0.0041,0.16209999,,,MOTHERSON
0.8,0.0043,0.16209999,0.8,2024-08-14,MOTHERSON
0.8,0.0043,0.1416,0.8,2024-08-14,MOTHERSON
0.8,0.004,0.1416,,,MOTHERSON
0.8,0.0041,0.1416,,,MOTHERSON
0.8,0.0043,0.1416,,,MOTHERSON
0.8,0.0042,0.1416,,,MOTHERSON
0.8,0.0039,0.1416,0.8,2024-08-14,MOTHERSON
0.8,0.0037,0.1416,0.8,2024-08-14,MOTHERSON
0.8,0.0038,0.1416,,,MOTHERSON
0.8,0.0039,0.1416,,,MOTHERSON
