country,industry,sector,longBusinessSummary,symbol
India,Consulting Services,Industrials,"Rudrabhishek Enterprises Limited operates as an urban development and infrastructure consultant in India. It operates through three segments: Advisory & Consultancy Services; Engineering, Procurement & Construction Contracts; and Sale of Software License. The company provides viability analysis; infrastructure; urban planning and geographical information system; building and area design; building information modelling consultancy; structural designing; and building engineering services, including mechanical, electrical, and plumbing and firefighting services. It offers project management consultancy; RERA advisory; and marketing consultancy services for real estate projects. Rudrabhishek Enterprises Limited was incorporated in 1992 and is based in New Delhi, India.",REPL
