country,industry,sector,longBusinessSummary,symbol
India,Electrical Equipment & Parts,Industrials,"KEI Industries Limited manufactures, sells, and markets wires and cables in India and internationally. It operates in three segments: Cable & Wires; Engineering, Procurement and Construction; and Stainless Steel Wire. The company offers extra-high voltage, high tension, and low-tension power cables; control and instrumentation cables; specialty, single-core, and multi-core flexible cables; elastomeric/rubber and solar cables; fire survival/resistant cables; flat, EV charging, ESP, and medium voltage covered conductor cables; conflame green + wires; communication and thermocouple cables; and submersible marine and offshore cables, as well as stainless steel, winding, and house wires. It also provides engineering, procurement, and construction solutions in the areas of gas-insulated and air-insulated substations; overhead and underground power transmission and distribution systems; and railway electrification/ substation on a turnkey basis, as well as project management services. The company exports its products to approximately 60 countries. It serves the power, refinery, railway, automobile, cement, steel, fertilizer, textile, real estate, infrastructure, oil and gas, defense, chemical, metal, IT, pharma, manufacturing, renewables, non-metal, data center, consumer durable, government, public, private, and other sectors through dealers and distributors. KEI Industries Limited was founded in 1968 and is headquartered in New Delhi, India.",KEI
