priceToSalesTrailing12Months,priceToBook,trailingPE,enterpriseToRevenue,enterpriseToEbitda,symbol,Date
0.6802547,4.6539283,,0.801,-16.762,ABMINTLLTD,2024-07-07
0.6438858,4.2099113,,0.73,-15.287,ABMINTLLTD,2024-07-13
0.6334376,4.333631,,0.75,-15.698,ABMINTLLTD,2024-07-20
0.6328348,4.3295074,,0.749,-15.685,ABMINTLLTD,2024-07-27
0.6032978,4.1274314,,0.717,-15.014,ABMINTLLTD,2024-08-03
0.58672094,4.014022,,0.699,-14.637,ABMINTLLTD,2024-08-10
0.6820819,4.877311,,0.71,-157.578,ABMINTLLTD,2024-08-17
0.6313294,4.5143995,,0.692,-153.499,ABMINTLLTD,2024-08-24
0.58403736,4.176232,,0.644,-142.993,ABMINTLLTD,2024-09-01
0.5604875,4.007836,,0.621,-137.761,ABMINTLLTD,2024-09-08
0.5599108,4.0037117,,0.62,-137.633,ABMINTLLTD,2024-09-15
0.54357004,3.8868651,,0.604,-134.003,ABMINTLLTD,2024-09-21
0.5757709,4.1171217,,0.636,-141.157,ABMINTLLTD,2024-09-28
0.5575077,3.9865284,,0.618,-137.099,ABMINTLLTD,2024-10-05
0.5478955,3.9177952,,0.608,-134.964,ABMINTLLTD,2024-10-12
0.65459096,4.680734,,0.715,-158.667,ABMINTLLTD,2024-10-19
