quickRatio,currentRatio,debtToEquity,profitMargins,grossMargins,ebitdaMargins,operatingMargins,returnOnAssets,returnOnEquity,symbol,Date
2.132,2.908,28.174,0.16434,0.75954,0.28280002,0.24441,0.04834,0.08866,PTCIL,2024-07-07
2.132,2.908,28.174,0.16434,0.75954,0.28280002,0.24441,0.04834,0.08866,PTCIL,2024-07-13
2.132,2.908,28.174,0.16434,0.75954,0.28280002,0.24441,0.04834,0.08866,PTCIL,2024-07-20
2.132,2.908,28.174,0.16434,0.75954,0.28280002,0.24441,0.04834,0.08866,PTCIL,2024-07-27
,,28.174,0.15429,0.79165,0.2711,0.12576,,,PTCIL,2024-08-03
,,28.174,0.15429,0.79165,0.2711,0.12576,,,PTCIL,2024-08-10
,,28.174,0.15429,0.79165,0.2711,0.12576,,,PTCIL,2024-08-17
,,28.174,0.15429,0.79165,0.2711,0.12576,,,PTCIL,2024-08-24
,,28.174,0.15429,0.79165,0.2711,0.12576,,,PTCIL,2024-09-01
,,28.174,0.15429,0.79165,0.2711,0.12576,,,PTCIL,2024-09-08
,,28.174,0.15429,0.79165,0.2711,0.12576,,,PTCIL,2024-09-15
,,28.174,0.15429,0.79165,0.2711,0.12576,,,PTCIL,2024-09-21
,,28.174,0.15429,0.79165,0.2711,0.12576,,,PTCIL,2024-09-28
,,28.174,0.15429,0.79165,0.2711,0.12576,,,PTCIL,2024-10-05
,,28.174,0.15429,0.79165,0.2711,0.12576,,,PTCIL,2024-10-12
,,28.174,0.15429,0.79165,0.2711,0.12576,,,PTCIL,2024-10-19
