country,industry,sector,longBusinessSummary,symbol
India,Agricultural Inputs,Basic Materials,"Dhanuka Agritech Limited operates as an agro-chemical company in India. The company offers herbicides, insecticides, fungicides, and plant growth regulators in various forms, such as liquid, dust, powder, and granules. It also offers Biological portfolio to control insect, and protects from discase and nutrient uptake. The company was founded in 1980 and is headquartered in Gurugram, India.",DHANUKA
