earningsGrowth,revenueGrowth,symbol,Date
0.243,0.072,DLINKINDIA,2024-07-07
0.243,0.072,DLINKINDIA,2024-07-13
0.243,0.072,DLINKINDIA,2024-07-20
0.243,0.072,DLINKINDIA,2024-07-27
0.243,0.072,DLINKINDIA,2024-08-03
0.127,0.114,DLINKINDIA,2024-08-10
0.127,0.114,DLINKINDIA,2024-08-17
0.127,0.114,DLINKINDIA,2024-08-24
0.127,0.114,DLINKINDIA,2024-09-01
0.127,0.154,DLINKINDIA,2024-09-08
0.127,0.154,DLINKINDIA,2024-09-15
0.127,0.154,DLINKINDIA,2024-09-21
0.127,0.154,DLINKINDIA,2024-09-28
0.127,0.154,DLINKINDIA,2024-10-05
0.127,0.154,DLINKINDIA,2024-10-12
0.127,0.154,DLINKINDIA,2024-10-19
