priceToSalesTrailing12Months,priceToBook,trailingPE,enterpriseToRevenue,enterpriseToEbitda,symbol,Date
-188.30608,,,-1178.36,-2.225,BILENERGY,2024-07-07
-188.30608,,,-1178.36,-2.225,BILENERGY,2024-07-13
,,,,,BILENERGY,2024-07-20
,,,,,BILENERGY,2024-07-27
,,,,,BILENERGY,2024-08-03
,,,,,BILENERGY,2024-08-10
,,,,,BILENERGY,2024-08-17
,,,,,BILENERGY,2024-08-24
,,,,,BILENERGY,2024-09-01
,,,,,BILENERGY,2024-09-08
,,,,,BILENERGY,2024-09-15
,,,,,BILENERGY,2024-09-21
,,,,,BILENERGY,2024-09-28
,,,,,BILENERGY,2024-10-05
,,,,,BILENERGY,2024-10-12
,,,,,BILENERGY,2024-10-19
