priceToSalesTrailing12Months,priceToBook,trailingPE,enterpriseToRevenue,enterpriseToEbitda,symbol,Date
2.6942315,4.3140945,79.37095,2.803,19.565,AXISCADES,2024-07-07
2.5423417,4.0662956,74.61837,2.651,18.502,AXISCADES,2024-07-13
2.3566,3.7712638,68.93685,2.469,17.236,AXISCADES,2024-07-20
2.5173924,4.0285797,74.11803,2.627,18.34,AXISCADES,2024-07-27
2.519373,4.0285797,74.11803,2.627,18.34,AXISCADES,2024-07-27
2.439419,3.903799,71.451614,2.551,17.804,AXISCADES,2024-08-03
2.3118842,3.7370725,52.07269,2.461,17.264,AXISCADES,2024-08-10
2.2305493,3.6013649,50.23107,2.353,16.511,AXISCADES,2024-08-17
2.666888,4.310922,60.246307,2.815,19.754,AXISCADES,2024-08-24
2.8149517,4.544974,63.267914,2.96,20.77,AXISCADES,2024-09-01
2.4839363,4.0120125,55.848873,2.631,18.457,AXISCADES,2024-09-08
2.4444106,3.9323506,54.632713,2.581,18.111,AXISCADES,2024-09-15
2.4589543,3.9415152,54.867516,2.587,18.151,AXISCADES,2024-09-21
2.5643985,4.1061273,57.15898,2.689,18.865,AXISCADES,2024-09-28
2.444951,3.9221282,54.65127,2.575,18.067,AXISCADES,2024-10-05
2.303764,3.678912,51.262276,2.425,17.012,AXISCADES,2024-10-12
2.293449,3.667985,51.009804,2.418,16.964,AXISCADES,2024-10-19
