dividendRate,dividendYield,payoutRatio,lastDividendValue,lastDividendDate,symbol
3.0,0.0097,0.3036,,,IRCON
3.0,0.0089,0.3036,,,IRCON
3.0,0.0095,0.3036,,,IRCON
3.0,0.0109,0.3036,,,IRCON
3.0,0.0105,0.3036,,,IRCON
3.0,0.0111,0.29209998,,,IRCON
3.1,0.0117999995,0.29209998,,,IRCON
3.1,0.0117,0.29209998,,,IRCON
3.1,0.0119,0.29209998,,,IRCON
3.1,0.0126,0.29209998,,,IRCON
3.1,0.0127,0.29209998,,,IRCON
3.1,0.0139,0.29209998,,,IRCON
3.1,0.0136,0.29209998,,,IRCON
3.1,0.0143,0.29209998,,,IRCON
3.1,0.0137,0.29209998,,,IRCON
3.1,0.0139999995,0.29209998,,,IRCON
