dividendRate,dividendYield,payoutRatio,lastDividendValue,lastDividendDate,symbol
5.0,0.0013,0.081599995,5.0,2023-09-15,PHOENIXLTD
5.0,0.0014,0.081599995,5.0,2023-09-15,PHOENIXLTD
5.0,0.0014,0.082200006,5.0,2023-09-15,PHOENIXLTD
5.0,0.0015,0.082200006,5.0,2024-08-20,PHOENIXLTD
5.0,0.0014,0.082200006,5.0,2024-08-20,PHOENIXLTD
5.0,0.0013,0.082200006,5.0,2024-08-20,PHOENIXLTD
2.5,0.0014,0.082200006,5.0,2024-08-20,PHOENIXLTD
2.5,0.0013,0.082200006,2.5,2024-08-20,PHOENIXLTD
2.5,0.0015,0.082200006,2.5,2024-08-20,PHOENIXLTD
2.5,0.0015,0.082200006,5.0,2024-08-20,PHOENIXLTD
2.5,0.0015,0.082200006,2.5,2024-08-20,PHOENIXLTD
