priceToSalesTrailing12Months,priceToBook,trailingPE,enterpriseToRevenue,enterpriseToEbitda,symbol,Date
3.4107463,2.221142,16.721218,2.573,11.386,INDOBORAX,2024-07-07
3.1440325,2.047453,15.426337,2.307,10.208,INDOBORAX,2024-07-13
3.1455424,2.0484364,15.433745,2.309,10.214,INDOBORAX,2024-07-20
3.1762404,2.0682085,15.582717,2.339,10.349,INDOBORAX,2024-07-27
3.175904,2.0682085,15.582717,2.339,10.349,INDOBORAX,2024-07-27
3.1634908,2.0601246,15.521811,2.327,10.294,INDOBORAX,2024-08-03
3.120884,2.0348234,15.3127575,2.291,9.474,INDOBORAX,2024-08-10
3.3211255,2.1063511,14.491346,2.405,8.754,INDOBORAX,2024-08-17
3.366135,2.1311781,14.662152,2.507,9.126,INDOBORAX,2024-08-24
3.502363,2.2176895,15.268826,2.643,9.623,INDOBORAX,2024-09-01
3.6589463,2.3206062,15.977409,2.806,10.214,INDOBORAX,2024-09-08
3.7817276,2.3984776,16.50113,2.928,10.661,INDOBORAX,2024-09-15
4.023841,2.5520327,17.557562,3.17,11.542,INDOBORAX,2024-09-21
3.7315457,2.366651,16.282167,2.878,10.478,INDOBORAX,2024-09-28
3.4428759,2.1814883,15.019579,2.586,9.415,INDOBORAX,2024-10-05
3.5385835,2.2255642,15.311513,2.656,9.668,INDOBORAX,2024-10-12
3.6153169,2.2440474,15.427067,2.685,9.774,INDOBORAX,2024-10-19
