country,industry,sector,longBusinessSummary,symbol
India,Textile Manufacturing,Consumer Cyclical,"Rajvir Industries Limited primarily manufactures, processes, and sells yarns in India. The company offers cotton, organic, fair-trade, and combed yarns; blended yarns, including polyester, viscose, modal, spun silk, and flame-retardant; and melange/heather, modal, synthetic, and cheese-dyed yarns. It also provides fashion yarns, super specialty blends, technical textile products, and eco-friendly and fancy yarns. In addition, the company offers dyed products and compact yarns; and supima, silk, wool, cashmere, and angora blends. It also exports its products to 42 countries. The company was founded in 1962 and is based in Secunderabad, India.",RAJVIR
