priceToSalesTrailing12Months,priceToBook,trailingPE,enterpriseToRevenue,enterpriseToEbitda,symbol,Date
19.576887,7.315341,72.1,7.424,50.526,VERTOZ,2024-07-07
22.134968,1.0509832,79.2,1.114,8.393,VERTOZ,2024-07-13
19.83096,19.187899,72.3,19.602,147.652,VERTOZ,2024-07-20
19.830956,18.365181,69.2,18.763,141.335,VERTOZ,2024-07-27
18.338837,17.744162,66.86,18.13,136.567,VERTOZ,2024-08-03
18.66798,18.062634,68.06,18.346,138.197,VERTOZ,2024-08-10
15.218655,17.213377,77.21429,15.264,115.877,VERTOZ,2024-08-17
15.406365,17.425692,78.16667,15.232,115.631,VERTOZ,2024-08-24
15.59877,17.643314,79.14286,15.421,117.072,VERTOZ,2024-09-01
16.729727,18.922506,84.88096,16.537,125.54,VERTOZ,2024-09-08
16.09151,18.200638,81.64286,15.907,120.761,VERTOZ,2024-09-15
14.763455,16.698513,74.90476,14.598,110.818,VERTOZ,2024-09-21
15.866258,17.945862,80.50001,15.685,119.075,VERTOZ,2024-09-28
12.914505,14.60722,65.52381,12.774,96.974,VERTOZ,2024-10-05
10.699516,12.101911,54.285713,10.589,80.39,VERTOZ,2024-10-12
9.319842,10.541402,47.285717,9.229,70.06,VERTOZ,2024-10-19
