country,industry,sector,longBusinessSummary,symbol
India,Auto Parts,Consumer Cyclical,"Varroc Engineering Limited designs, manufactures, and supplies exterior lighting systems, plastic and polymer components, electrical and electronics components, advanced safety systems, and precision metallic components worldwide. The company operates through Automotive and Others segments. It offers unpainted and painted body parts; exterior and interior systems; seating systems; mirror systems; air filters; automotive accessories; lighting systems; instrument clusters; catalytic converters; switches; motors and magnetos; electronics; traction motors and controllers; DC-DC converters; and battery management systems, as well as engine valves. The company also provides precision, forged, and machined parts for engine and transmissions to two-wheeler, three-wheeler, four-wheeler, commercial vehicle, off-highway, earthmoving, and oil drilling applications; and transmission gears and assemblies, crankpins, connecting rods, flanges, ring gears, crankshafts, camshafts, knuckles, front axle beams, hydraulic shafts, heavy undercarriage parts, and drill bits and cones, as well as head and signal lamps. It serves passenger car, commercial vehicle, two-wheeler, three-wheeler, and off-highway vehicle original equipment manufacturers. Varroc Engineering Limited was incorporated in 1988 and is based in Aurangabad, India.",VARROC
