priceToSalesTrailing12Months,priceToBook,trailingPE,enterpriseToRevenue,enterpriseToEbitda,symbol,Date
8.423667,2.871278,18.182436,8.385,12.361,NESCO,2024-07-07
8.400714,2.862569,18.130587,7.958,11.739,NESCO,2024-07-13
8.163084,2.782184,17.60435,7.722,11.391,NESCO,2024-07-20
8.242302,2.8091834,17.63822,7.802,11.508,NESCO,2024-07-27
8.242302,2.8091834,17.79246,7.802,11.508,NESCO,2024-07-27
7.9578347,2.7113101,17.4817,7.514,11.084,NESCO,2024-08-03
8.041842,2.7751272,17.889635,7.607,11.099,NESCO,2024-08-10
7.9102473,2.7292585,17.573093,7.421,10.827,NESCO,2024-08-17
8.581517,2.895705,18.65586,7.956,11.608,NESCO,2024-08-24
8.402814,2.8996935,18.692642,7.968,11.625,NESCO,2024-09-01
8.870477,3.0537138,19.685522,8.414,12.276,NESCO,2024-09-08
8.673984,2.9856012,19.231226,8.217,11.989,NESCO,2024-09-15
8.641535,2.9820728,19.212296,8.206,11.974,NESCO,2024-09-21
8.436155,2.9092047,18.728027,7.995,11.665,NESCO,2024-09-28
8.266774,2.8501432,18.347816,7.824,11.416,NESCO,2024-10-05
8.465043,2.9033751,18.690498,7.978,11.641,NESCO,2024-10-12
8.590956,2.9586017,19.057312,8.138,11.874,NESCO,2024-10-19
