dividendRate,dividendYield,payoutRatio,lastDividendValue,lastDividendDate,symbol
45.0,0.015700001,0.2555,15.0,2024-07-23,SHRIRAMFIN
45.0,0.0164,0.2555,,,SHRIRAMFIN
45.0,0.016,0.2555,,,SHRIRAMFIN
45.0,0.0168,0.2555,,,SHRIRAMFIN
45.0,0.015,0.1472,,,SHRIRAMFIN
45.0,0.0152,0.1472,,,SHRIRAMFIN
45.0,0.0155,0.1472,,,SHRIRAMFIN
45.0,0.014400001,0.1472,,,SHRIRAMFIN
45.0,0.0139999995,0.1472,,,SHRIRAMFIN
45.0,0.0139,0.1472,,,SHRIRAMFIN
45.0,0.0134000005,0.1472,,,SHRIRAMFIN
45.0,0.0128,0.1472,,,SHRIRAMFIN
45.0,0.0124,0.1472,,,SHRIRAMFIN
45.0,0.0135,0.1472,,,SHRIRAMFIN
45.0,0.0138,0.1472,,,SHRIRAMFIN
