dividendRate,dividendYield,payoutRatio,lastDividendValue,lastDividendDate,symbol
1.0,0.0042,0.0923,1.0,2024-06-20,PRIMESECU
1.0,0.0039,0.0923,1.0,2024-06-20,PRIMESECU
1.0,0.0038,0.0923,1.0,2024-06-20,PRIMESECU
1.0,0.0039,0.1339,1.0,2024-06-20,PRIMESECU
1.0,0.0039,0.1339,,,PRIMESECU
1.0,0.004,0.1339,1.0,2024-06-20,PRIMESECU
1.0,0.0036000002,0.1339,1.0,2024-06-20,PRIMESECU
1.0,0.0033000002,0.1339,1.0,2024-06-20,PRIMESECU
1.0,0.0034,0.1339,1.0,2024-06-20,PRIMESECU
1.0,0.0034999999,0.1339,1.0,2024-06-20,PRIMESECU
1.0,0.0031,0.1339,1.0,2024-06-20,PRIMESECU
