earningsGrowth,revenueGrowth,symbol,Date
1.259,0.163,HERITGFOOD,2024-07-07
1.259,0.163,HERITGFOOD,2024-07-13
1.259,0.163,HERITGFOOD,2024-07-20
2.5,0.118,HERITGFOOD,2024-07-27
2.5,0.118,HERITGFOOD,2024-08-03
2.5,0.118,HERITGFOOD,2024-08-10
2.5,0.118,HERITGFOOD,2024-08-17
2.5,0.118,HERITGFOOD,2024-08-24
2.5,0.118,HERITGFOOD,2024-09-01
2.5,0.118,HERITGFOOD,2024-09-08
2.5,0.118,HERITGFOOD,2024-09-15
2.5,0.118,HERITGFOOD,2024-09-21
2.5,0.118,HERITGFOOD,2024-09-28
2.5,0.118,HERITGFOOD,2024-10-05
2.5,0.118,HERITGFOOD,2024-10-12
2.5,0.118,HERITGFOOD,2024-10-19
