country,industry,sector,longBusinessSummary,symbol
India,Electrical Equipment & Parts,Industrials,"HPL Electric & Power Limited manufactures and sells electric equipment under the HPL brand in India. It offers digital panel and energy, multi-function, din rail, 1Ph and 3P direct connection counter/LCD, trivector, dual source projection, long range integrated, import export  net, and IR and IRDA meters; load managers and demand controllers; power factor control and regulators; meter cover boxes; LPR, smart, prepaid, and group metering solutions; and data acquisition and billing solutions. The company also provides switches, sockets, communication sockets, regulators and dimmers, support modules, specialty products, plates, and boxes; cordless chimes, extension cords, holders and celling roses, international adapters, plug and multi plugs, special products, spike guard and power strips, wire doorbells, and video door phone accessories; and connectors and power socket combination products. In addition, it offers air circuit breakers, MCCB products, changeover switches, control and fuse gears, and isolators; and Osafe and RCCB products, MCB's and MCB changeover, distribution boards, ACCL 1 and 3 phase products, and oprotect products. Further, the company provides domestic and industrial wires; data networking and transmission, and specialty cables, as well as special, control, and instrumentation cables; downlights and panels; LED battens, lamp, panels, and spotlights; home décor products; ceiling, portable, ventilation, and farata fans; and architecture, retail, boilers and petrol pump, high bay, box type LED, weatherproof, well glass, street, flood, and exotica lighting products, as well as solar products. It serves institutional, commercial, and residential customers; power utilities; and government agencies through dealers and distributors. The company also exports its products to approximately 42 countries. HPL Electric & Power Limited was incorporated in 1992 and is based in Sonipat, India.",HPL
