country,industry,sector,longBusinessSummary,symbol
India,Farm & Heavy Construction Machinery,Industrials,"Mahindra EPC Irrigation Limited manufactures, sells, and markets micro irrigation systems in India and Uganda. The company's drip irrigation products include online drip irrigation products, such as drippers and plain lateral products; and inline drip irrigation products comprising non-pressure compensating (PC) flat, non-PC round, PC flat, and LITE products. It also offers drip irrigation components consisting of plastic and metallic hydro-cylone, vertical and horizontal sand, plastic and metal shell screen, disc, and semi-automatic screen filters; metallic and plastic header assemblies; venturies and fertilizer tanks; PP ball, butterfly, non return, and PP flush control valves; pressure relief, vacuum breaker, and air release safety valves; and aquafit laterals accessories comprising straight connector, bend, equal tee, and start nipple. In addition, the company provides sprinkler irrigation products, such as sprinklers, quick pipes coupling sprinkler pipes and fittings, and rainguns; SMARTFLO automation systems; protected cultivation through greenhouses; HDPE pipes and coils; DIY kits; and mulch sheets. Further, it offers agricultural services; crop advisory for land preparation, drip system selection, crop and irrigation management, and fertigation management; design services for MEIL drip irrigation systems; project management services; and technical services, including operation and maintenance training, and chemical treatment. The company also exports its products. The company was formerly known as EPC Industrie Limited and changed its name to Mahindra EPC Irrigation Limited in February 2019. Mahindra EPC Irrigation Limited was incorporated in 1981 and is based in Nashik, India. Mahindra EPC Irrigation Limited is a subsidiary of Mahindra and Mahindra Limited.",MAHEPC
