earningsGrowth,revenueGrowth,symbol,Date
,,INDOTHAI,2024-07-07
,,INDOTHAI,2024-07-13
,,INDOTHAI,2024-07-20
,,INDOTHAI,2024-07-27
,,INDOTHAI,2024-08-03
,,INDOTHAI,2024-08-10
0.617,0.353,INDOTHAI,2024-08-17
0.617,0.353,INDOTHAI,2024-08-24
0.617,0.353,INDOTHAI,2024-09-01
0.617,0.353,INDOTHAI,2024-09-08
0.617,0.353,INDOTHAI,2024-09-15
0.617,0.353,INDOTHAI,2024-09-21
0.617,0.353,INDOTHAI,2024-09-28
0.617,0.353,INDOTHAI,2024-10-05
0.617,0.353,INDOTHAI,2024-10-12
0.617,0.353,INDOTHAI,2024-10-19
