priceToSalesTrailing12Months,priceToBook,trailingPE,enterpriseToRevenue,enterpriseToEbitda,symbol,Date
4.5366664,13.541666,,5.215,-3.128,VIVIDHA,2024-07-07
4.29189,12.5,,4.872,-2.922,VIVIDHA,2024-07-13
4.055502,11.458333,,4.53,-2.717,VIVIDHA,2024-07-20
3.8836532,11.458333,,4.53,-2.717,VIVIDHA,2024-07-27
3.8149133,11.458333,,4.53,-2.717,VIVIDHA,2024-07-27
3.5743442,10.833333,,4.324,-2.594,VIVIDHA,2024-08-03
3.711813,11.145834,,4.427,-2.655,VIVIDHA,2024-08-10
3.849294,11.666667,,3.647,-2.205,VIVIDHA,2024-08-17
3.7805521,11.354167,,3.621,-2.189,VIVIDHA,2024-08-24
3.7461858,11.25,,3.595,-2.173,VIVIDHA,2024-09-01
3.746188,11.354167,,3.621,-2.189,VIVIDHA,2024-09-08
3.7118192,11.25,,3.595,-2.173,VIVIDHA,2024-09-15
3.8836627,11.770833,,3.726,-2.252,VIVIDHA,2024-09-21
3.711813,11.145834,,3.569,-2.157,VIVIDHA,2024-09-28
3.6774507,11.145834,,3.569,-2.157,VIVIDHA,2024-10-05
3.6430817,11.041666,,3.543,-2.141,VIVIDHA,2024-10-12
3.505607,10.625,,3.438,-2.078,VIVIDHA,2024-10-19
