priceToSalesTrailing12Months,priceToBook,trailingPE,enterpriseToRevenue,enterpriseToEbitda,symbol,Date
0.42270505,2.8744378,10.627011,0.562,6.605,MRPL,2024-07-07
0.4657418,3.1678689,11.711848,0.605,7.111,MRPL,2024-07-13
0.41931325,2.8500402,10.5265465,0.559,6.563,MRPL,2024-07-20
0.40987185,2.833819,14.287234,0.541,8.083,MRPL,2024-07-27
0.4067112,2.833819,14.183499,0.541,8.083,MRPL,2024-07-27
0.41255972,2.8745697,14.387459,0.547,8.124,MRPL,2024-08-03
0.38793522,2.7029948,13.528713,0.522,7.76,MRPL,2024-08-10
0.3854936,2.6859825,13.443564,0.52,7.729,MRPL,2024-08-17
0.40495098,2.8189166,14.1089115,0.539,8.006,MRPL,2024-08-24
0.39249673,2.7347777,13.67876,0.527,7.828,MRPL,2024-09-01
0.37353063,2.6007886,13.017162,0.508,7.544,MRPL,2024-09-08
0.3617016,2.5186276,12.614266,0.496,7.369,MRPL,2024-09-15
0.34449157,2.3969033,12.004623,0.479,7.111,MRPL,2024-09-21
0.34078768,2.3706594,11.865347,0.475,7.056,MRPL,2024-09-28
0.34012496,2.3657799,11.833114,0.474,7.045,MRPL,2024-10-05
0.33283693,2.3043242,11.533334,0.466,6.915,MRPL,2024-10-12
0.31939876,2.1841187,11.1393,0.448,6.658,MRPL,2024-10-19
