priceToSalesTrailing12Months,priceToBook,trailingPE,enterpriseToRevenue,enterpriseToEbitda,symbol,Date
1.7593,2.9690135,33.011417,2.166,16.112,INDOCO,2024-07-07
1.6814638,2.8376563,31.550903,2.086,15.515,INDOCO,2024-07-13
1.6619401,2.794869,31.045626,2.06,15.321,INDOCO,2024-07-20
1.6389316,2.7632062,39.864197,2.673,20.951,INDOCO,2024-07-27
1.6361516,2.7632062,39.864197,2.673,20.951,INDOCO,2024-07-27
1.6487924,2.787595,40.315594,2.694,21.112,INDOCO,2024-08-03
1.6280605,2.755077,39.8453,2.666,20.898,INDOCO,2024-08-10
1.6568843,2.797436,40.508057,2.725,21.357,INDOCO,2024-08-17
1.8394377,3.112779,45.018566,2.967,23.253,INDOCO,2024-08-24
1.827807,3.0930967,44.623455,2.95,23.123,INDOCO,2024-09-01
1.8761001,3.1748204,45.859085,3.019,23.662,INDOCO,2024-09-08
1.8798926,3.179527,45.870365,3.023,23.693,INDOCO,2024-09-15
1.906947,3.227021,46.613102,3.063,24.005,INDOCO,2024-09-21
1.8068204,3.0554438,44.025894,2.919,22.876,INDOCO,2024-09-28
1.6937996,2.8637564,41.31481,2.757,21.613,INDOCO,2024-10-05
1.7324837,2.8864336,41.64197,2.777,21.763,INDOCO,2024-10-12
1.7272143,2.922803,42.21879,2.807,22.002,INDOCO,2024-10-19
