dividendRate,dividendYield,payoutRatio,lastDividendValue,lastDividendDate,symbol
3.0,0.0173,0.16780001,1.5,2024-07-18,GPTHEALTH
3.0,0.0179,0.16780001,,,GPTHEALTH
3.0,0.0173,0.16780001,,,GPTHEALTH
3.0,0.015700001,0.16780001,,,GPTHEALTH
3.0,0.0163,0.16780001,,,GPTHEALTH
3.0,0.0172,0.1718,,,GPTHEALTH
3.0,0.0159,0.1718,,,GPTHEALTH
3.0,0.016,0.1718,,,GPTHEALTH
3.0,0.0166,0.1718,,,GPTHEALTH
3.0,0.0162,0.1718,,,GPTHEALTH
3.0,0.0164,0.1718,,,GPTHEALTH
3.0,0.016900001,0.1718,,,GPTHEALTH
3.0,0.0167,0.1718,,,GPTHEALTH
3.0,0.0174,0.1718,,,GPTHEALTH
