earningsGrowth,revenueGrowth,symbol,Date
,-0.138,TOKYOPLAST,2024-07-07
,-0.138,TOKYOPLAST,2024-07-13
,-0.138,TOKYOPLAST,2024-07-20
,-0.138,TOKYOPLAST,2024-07-27
,-0.138,TOKYOPLAST,2024-08-03
,-0.138,TOKYOPLAST,2024-08-10
5.667,0.222,TOKYOPLAST,2024-08-17
5.667,0.222,TOKYOPLAST,2024-08-24
5.667,0.222,TOKYOPLAST,2024-09-01
5.667,0.222,TOKYOPLAST,2024-09-08
5.667,0.222,TOKYOPLAST,2024-09-15
5.667,0.222,TOKYOPLAST,2024-09-21
5.667,0.222,TOKYOPLAST,2024-09-28
5.667,0.222,TOKYOPLAST,2024-10-05
5.667,0.222,TOKYOPLAST,2024-10-12
5.667,0.222,TOKYOPLAST,2024-10-19
