priceToSalesTrailing12Months,priceToBook,trailingPE,enterpriseToRevenue,enterpriseToEbitda,symbol,Date
4.2748632,1.7656457,12.4382105,4.681,,INDUSINDBK,2024-07-07
4.275758,1.7660152,12.437576,4.682,,INDUSINDBK,2024-07-13
4.2694983,1.7634299,12.4226,4.676,,INDUSINDBK,2024-07-20
4.1844034,1.7282832,12.121395,4.591,,INDUSINDBK,2024-07-27
4.074457,1.7287756,12.12171,4.471,,INDUSINDBK,2024-08-03
3.9163299,1.661683,11.655298,4.313,,INDUSINDBK,2024-08-10
3.9581177,1.6793486,11.778191,4.279,,INDUSINDBK,2024-08-17
4.029091,1.7093865,11.989898,4.425,,INDUSINDBK,2024-08-24
4.135581,1.7545663,12.300423,4.532,,INDUSINDBK,2024-09-01
4.0899334,1.7349924,12.1653,4.486,,INDUSINDBK,2024-09-08
4.249038,1.8023314,12.641828,4.644,,INDUSINDBK,2024-09-15
4.2959094,1.8222128,12.78128,4.691,,INDUSINDBK,2024-09-21
4.245142,1.8006693,12.625809,4.64,,INDUSINDBK,2024-09-28
4.0133963,1.7023693,11.933466,4.409,,INDUSINDBK,2024-10-05
3.9366317,1.6589745,11.628268,4.307,,INDUSINDBK,2024-10-12
3.9103668,1.6585437,11.628258,4.306,,INDUSINDBK,2024-10-19
