country,industry,sector,longBusinessSummary,symbol
India,Textile Manufacturing,Consumer Cyclical,"Suryalakshmi Cotton Mills Limited engages in the manufacture and sale of cotton and blended yarns, denim fabrics, and garments in India, Bangladesh, Ethiopia, Guatemala, Kenya, Mauritius, Madagascar, South Korea, and internationally. It operates through two segments: Spinning and Denim (Fabrics). The Spinning segment offers yarns, such as cotton, polyester, viscose, and ring spun fibres. The Denim segment provides a range of denim fabrics, including coloured, mercerized, dyed, coated, stretch, and rigid fabrics. It serves private labels, fashion brands, and retail chains. The company was incorporated in 1962 and is based in Secunderabad, India.",SURYALAXMI
