earningsGrowth,revenueGrowth,symbol,Date
5.714,-0.061,INSPIRISYS,2024-07-07
5.714,-0.061,INSPIRISYS,2024-07-13
5.714,-0.061,INSPIRISYS,2024-07-20
5.714,-0.061,INSPIRISYS,2024-07-27
5.714,-0.061,INSPIRISYS,2024-08-03
5.714,-0.061,INSPIRISYS,2024-08-10
,0.143,INSPIRISYS,2024-08-17
,0.143,INSPIRISYS,2024-08-24
,0.143,INSPIRISYS,2024-09-01
,0.143,INSPIRISYS,2024-09-08
,0.143,INSPIRISYS,2024-09-15
,0.143,INSPIRISYS,2024-09-21
,0.143,INSPIRISYS,2024-09-28
,0.143,INSPIRISYS,2024-10-05
,0.143,INSPIRISYS,2024-10-12
,0.143,INSPIRISYS,2024-10-19
