country,industry,sector,longBusinessSummary,symbol
India,Engineering & Construction,Industrials,"Power Mech Projects Limited, together with its subsidiaries, provides services in power and infrastructure sectors in India and internationally. The company engages in the erection, testing, and commissioning of boilers, turbines, and generators; balance of plant works for the power sectors; provides integrated industrial construction services; and operation and maintenance, overhauling, rehabilitation, modernization and renovation of power plants and related civil works, as well as undertakes projects in the hydrocarbon, oil and gas, and steel industries. It undertakes various civil foundation, road and highway, railway, building, and architectural work projects for power plants and other infrastructure projects; designs and engineers transmission line, sub-station, railways overhead electrification, distribution network, and electrical and instrumentation works; and manufactures components for high capacity pumps, spare parts for hydro and thermal power plant components, components for railway electrification, and facilities and processes, as well as re-blades turbines. In addition, the company constructs sewage and water treatment plants; offers infrastructure development; advisory and consulting services; exploring, design and engineering, developing, operating, and working on mines; recycling of wastes generated; mining sand; mining and quarrying of river bed minerals; installation and repair of electric power and transformer plants, and engages in the mine development operations, including excavation of earth and rock, separation of the ore from the waste rock, stacking and handling the waste material, monitoring environmental aspects, and providing supporting services comprising repair shops, labs, residential quarters, warehouses, and offices, as well as software development and support services. The company was incorporated in 1999 and is based in Hyderabad, India.",POWERMECH
