priceToSalesTrailing12Months,priceToBook,trailingPE,enterpriseToRevenue,enterpriseToEbitda,symbol,Date
1.0357205,0.48016223,,1.75,15.979,DCAL,2024-07-07
1.0100688,0.46946475,,1.727,15.769,DCAL,2024-07-13
0.9687117,0.4502426,,1.686,15.392,DCAL,2024-07-20
1.0129462,0.46926972,,1.727,15.765,DCAL,2024-07-27
1.1726792,0.54404086,,1.888,17.234,DCAL,2024-08-03
1.1795757,0.5386364,,1.876,17.128,DCAL,2024-08-10
1.136209,0.4876561,,1.89,20.154,DCAL,2024-08-17
1.2468404,0.533204,,2.018,21.521,DCAL,2024-08-24
1.3185427,0.5657145,,2.093,22.328,DCAL,2024-09-01
1.2861013,0.5518133,,2.061,21.983,DCAL,2024-09-08
1.2942773,0.5556577,,2.07,22.078,DCAL,2024-09-15
1.2432342,0.5328976,,2.017,21.513,DCAL,2024-09-21
1.1923404,0.51125187,,1.967,20.976,DCAL,2024-09-28
1.1330279,0.48643032,,1.909,20.359,DCAL,2024-10-05
1.1965525,0.50916255,,1.962,20.924,DCAL,2024-10-12
1.2875936,0.5527883,,2.063,22.007,DCAL,2024-10-19
