country,industry,sector,longBusinessSummary,symbol
India,Auto Manufacturers,Consumer Cyclical,"Maruti Suzuki India Limited engages in the manufacture, purchase, and sale of motor vehicles, components, and spare parts primarily in India. The company offers passenger vehicles, utility vehicles, and multi-purpose vehicles. It is also involved in the facilitation of pre-owned car sales, fleet management, and car financing activities. In addition, the company offers driving school, accessories, insurance, and financing products and services. It also exports its products to Mexico, Chile, Saudi Arabia, South Africa, Philippines, and internationally. The company was formerly known as Maruti Udyog Limited and changed its name to Maruti Suzuki India Limited in September 2007. Maruti Suzuki India Limited was incorporated in 1981 and is headquartered in New Delhi, India. Maruti Suzuki India Limited operates as a subsidiary of Suzuki Motor Corporation.",MARUTI
