dividendRate,dividendYield,payoutRatio,lastDividendValue,lastDividendDate,symbol
2.0,0.0031,0.0718,,,MAYURUNIQ
2.0,0.0031,0.0718,2.0,2023-08-24,MAYURUNIQ
2.0,0.0034,0.0718,2.0,2023-08-24,MAYURUNIQ
2.0,0.0032,0.0718,2.0,2023-08-24,MAYURUNIQ
2.0,0.0032,0.0718,,,MAYURUNIQ
2.0,0.0033000002,0.0718,3.0,2024-08-23,MAYURUNIQ
3.0,0.0047,0.068,3.0,2024-08-23,MAYURUNIQ
3.0,0.0045,0.068,3.0,2024-08-23,MAYURUNIQ
3.0,0.0049,0.068,3.0,2024-08-23,MAYURUNIQ
3.0,0.0047999998,0.068,3.0,2024-08-23,MAYURUNIQ
3.0,0.005,0.068,,,MAYURUNIQ
3.0,0.0050999997,0.068,3.0,2024-08-23,MAYURUNIQ
3.0,0.005,0.068,3.0,2024-08-23,MAYURUNIQ
