priceToSalesTrailing12Months,priceToBook,trailingPE,enterpriseToRevenue,enterpriseToEbitda,symbol,Date
0.907739,1.5524917,49.00468,0.954,14.944,IGPL,2024-07-07
0.8751317,1.4962285,47.155106,0.921,14.428,IGPL,2024-07-13
0.8471507,1.4488685,45.66251,0.893,13.993,IGPL,2024-07-20
0.9214761,1.5759861,49.514374,0.967,15.146,IGPL,2024-07-27
0.9220566,1.5759861,49.746292,0.967,15.146,IGPL,2024-07-27
0.88242644,1.5303574,146.98337,0.927,14.714,IGPL,2024-08-03
0.8859915,1.53654,149.35097,0.93,14.77,IGPL,2024-08-10
0.86567056,1.5012983,144.88066,0.912,14.473,IGPL,2024-08-17
1.0081308,1.7483616,169.53238,1.053,16.71,IGPL,2024-08-24
0.96157104,1.6676146,161.3158,1.006,15.97,IGPL,2024-09-01
0.9315531,1.6155558,156.2799,0.976,15.494,IGPL,2024-09-08
0.92898625,1.6111042,156.22302,0.973,15.453,IGPL,2024-09-15
0.8757241,1.5187337,146.91388,0.92,14.607,IGPL,2024-09-21
0.8250292,1.430444,139.03847,0.869,13.799,IGPL,2024-09-28
0.8202516,1.4225299,136.9524,0.865,13.726,IGPL,2024-10-05
0.8431396,1.4497341,140.91347,0.88,13.976,IGPL,2024-10-12
0.82096463,1.4237665,138.05756,0.865,13.738,IGPL,2024-10-19
