dividendRate,dividendYield,payoutRatio,lastDividendValue,lastDividendDate,symbol
2.0,0.0027,0.191,,,JSWENERGY
2.0,0.0028,0.191,,,JSWENERGY
2.0,0.0028,0.1708,,,JSWENERGY
2.0,0.0029,0.1708,,,JSWENERGY
2.0,0.0031,0.1708,,,JSWENERGY
2.0,0.0026,0.1708,,,JSWENERGY
2.0,0.0027,0.1708,,,JSWENERGY
2.0,0.003,0.1708,,,JSWENERGY
