country,industry,sector,longBusinessSummary,symbol
India,Specialty Chemicals,Basic Materials,"Vinyl Chemicals (India) Limited engages in the trading of chemicals in India. The company sells vinyl acetate monomer. Vinyl Chemicals (India) Limited was incorporated in 1986 and is based in Mumbai, India.",VINYLINDIA
