priceToSalesTrailing12Months,priceToBook,trailingPE,enterpriseToRevenue,enterpriseToEbitda,symbol,Date
2.6181128,5.73427,39.46694,2.703,40.211,SIKKO,2024-07-07
2.5032568,5.482709,37.735535,2.588,38.509,SIKKO,2024-07-13
2.8163009,6.1683474,42.454544,2.9,43.148,SIKKO,2024-07-20
3.1057708,6.802354,46.81818,3.041,45.248,SIKKO,2024-07-27
3.035538,6.7885447,46.72314,3.131,34.538,SIKKO,2024-08-03
3.0817142,6.891811,47.433884,3.178,35.048,SIKKO,2024-08-10
2.9834557,6.67207,45.921486,3.017,33.273,SIKKO,2024-08-17
2.9681532,6.637848,45.685947,3.064,33.794,SIKKO,2024-08-24
2.9764757,6.6564603,45.81405,3.072,33.886,SIKKO,2024-09-01
2.8124433,6.2896256,43.289257,2.908,32.075,SIKKO,2024-09-08
2.9434545,6.582613,45.305782,3.039,33.522,SIKKO,2024-09-15
2.8935199,6.470941,44.53719,2.989,32.97,SIKKO,2024-09-21
2.7702944,6.195365,42.640495,2.866,31.61,SIKKO,2024-09-28
2.7072048,6.0542746,41.66942,2.803,30.913,SIKKO,2024-10-05
2.6787477,5.990634,41.231403,2.774,30.599,SIKKO,2024-10-12
2.63284,5.887968,40.52479,2.728,30.092,SIKKO,2024-10-19
