country,industry,sector,longBusinessSummary,symbol
India,Luxury Goods,Consumer Cyclical,"Lypsa Gems & Jewellery Limited manufactures and trades in diamonds in India. The company was incorporated in 1995 and is based in Mumbai, India.",LYPSAGEMS
