country,industry,sector,longBusinessSummary,symbol
India,Electrical Equipment & Parts,Industrials,"De Nora India Limited manufactures, sells, and services electrolytic products in India and internationally. The company offers anodes for chlorine and oxygen evolution; cathodes for hydrogen evolution; disinfection systems; electrochlorination systems; electrodes for metal winning; electrodes and accessories for cathodic protection; electrodes for metal winning; membrane technologies; and water technology products. It is also involved in the manufacturing and coating of anodes and cathodes for electrolytic processes in the chlor-alkali industry. In addition, the company offers chlorate cells; Sanilec and Seaclor for seawater systems; Seaclor Mac, a brine-based system; LIDA MMO coated titanium anodes for ICCP; platinized anodes for surface finishing; and Solar MacTM, a system that produces clean water from clean energy. It serves the energy transition; non-ferrous metal recovery; oil and gas offshore; pulp and paper; mining and metal refining and recovery; surface finishing, planting, and galvanizing; and plumbing and decorative industries. The company was formerly known as Titanor Components Limited and changed its name to De Nora India Limited in June 2007. The company was incorporated in 1989 and is based in Ponda, India. De Nora India Limited is a subsidiary of Oronzio De Nora International B.V.",DENORA
