country,industry,sector,longBusinessSummary,symbol
India,Farm Products,Consumer Defensive,"The Grob Tea Company Limited engages in the cultivation, manufacture, and sale of tea in India. It operates in two segment, Tea and LED light. The company is involved in trading of LED street light and related products. The Grob Tea Company Limited was incorporated in 1895 and is based in Kolkata, India.",GROBTEA
