priceToSalesTrailing12Months,priceToBook,trailingPE,enterpriseToRevenue,enterpriseToEbitda,symbol,Date
4.0287876,3.8634808,31.339506,2.815,25.587,HINDCON,2024-07-07
3.9605432,3.7980368,30.808641,2.764,25.126,HINDCON,2024-07-13
4.1851144,4.0133934,32.555557,2.931,26.642,HINDCON,2024-07-20
4.153373,3.9829543,32.308643,2.907,26.428,HINDCON,2024-07-27
4.4303174,4.248535,34.462963,3.113,28.297,HINDCON,2024-08-03
4.2652664,5.2664475,31.722221,3.905,35.493,HINDCON,2024-08-10
4.0695944,4.900594,29.518518,3.817,40.819,HINDCON,2024-08-17
4.808283,5.7901206,34.876545,4.622,49.428,HINDCON,2024-08-24
4.5351043,5.46116,32.89506,4.349,46.507,HINDCON,2024-09-01
4.4576616,5.367903,32.333332,4.272,45.679,HINDCON,2024-09-08
4.4210677,5.323837,32.267082,4.235,45.287,HINDCON,2024-09-15
4.341071,5.227505,31.683228,4.155,44.432,HINDCON,2024-09-21
4.1623564,5.0122976,30.378881,3.977,42.521,HINDCON,2024-09-28
4.246608,5.113753,30.99379,4.061,43.422,HINDCON,2024-10-05
4.2151237,5.045091,30.577639,4.004,42.812,HINDCON,2024-10-12
4.0661902,4.896495,29.677017,3.88,41.493,HINDCON,2024-10-19
