country,industry,sector,longBusinessSummary,symbol
India,Packaged Foods,Consumer Defensive,"Heritage Foods Limited procures and processes milk and milk products in India. The company operates through three segments: Dairy, Renewable Energy, and Feed. The Dairy segment produces and markets dairy products, including milk, curd, butter milk, lassi, ice cream, paneer, ghee, table butter, cooking butter, milk powder, flavored milk, UHT milk, and dairy whitener products; and operates and franchises Heritage Parlour outlets, as well as exports dairy products. The Renewable Energy segment produces power through solar and wind power plants. The Feed segment manufactures and sells cattle and fish feeds. The company was incorporated in 1992 and is headquartered in Hyderabad, India.",HERITGFOOD
