priceToSalesTrailing12Months,priceToBook,trailingPE,enterpriseToRevenue,enterpriseToEbitda,symbol,Date
0.88171655,1.5978394,105.49057,1.025,10.925,DCW,2024-07-07
0.8549076,1.5458261,102.05661,0.996,10.62,DCW,2024-07-13
0.8099623,1.4658055,96.77359,0.952,10.149,DCW,2024-07-20
0.9427475,1.7084392,101.32204,1.086,11.575,DCW,2024-07-27
0.9427475,1.7084392,112.79246,1.086,11.575,DCW,2024-07-27
1.1034467,1.999657,132.01888,1.246,13.287,DCW,2024-08-03
1.2490064,2.263439,149.43396,1.392,14.837,DCW,2024-08-10
1.2245625,2.219142,184.88097,1.296,13.823,DCW,2024-08-17
1.2668449,2.347175,195.54762,1.382,15.796,DCW,2024-08-24
1.2405818,2.3220255,193.4524,1.369,15.644,DCW,2024-09-01
1.4118965,2.6426795,220.16667,1.539,17.584,DCW,2024-09-08
1.475567,2.761853,230.09525,1.602,18.305,DCW,2024-09-15
1.4830536,2.7744277,231.14287,1.608,18.382,DCW,2024-09-21
1.4715971,2.7544224,229.4762,1.598,18.261,DCW,2024-09-28
1.5516027,2.902175,241.78574,1.676,19.155,DCW,2024-10-05
1.5696237,2.8738816,239.42857,1.661,18.983,DCW,2024-10-12
1.6357355,3.0616443,243.47726,1.76,20.12,DCW,2024-10-19
