priceToSalesTrailing12Months,priceToBook,trailingPE,enterpriseToRevenue,enterpriseToEbitda,symbol,Date
0.49182674,0.8968842,12.868541,1.454,6.928,HIMATSEIDE,2024-07-07
0.47089776,0.8575184,12.303718,1.432,6.825,HIMATSEIDE,2024-07-13
0.4624085,0.8414056,12.07253,1.423,6.783,HIMATSEIDE,2024-07-20
0.4960194,0.90452987,12.235043,1.458,6.948,HIMATSEIDE,2024-07-27
0.4961927,0.90452987,12.966485,1.458,6.948,HIMATSEIDE,2024-07-27
0.50728047,0.9239916,13.25748,1.468,6.999,HIMATSEIDE,2024-08-03
0.49878797,0.9095849,14.126595,1.433,6.896,HIMATSEIDE,2024-08-10
0.48382193,0.8980216,13.947007,1.415,6.809,HIMATSEIDE,2024-08-17
0.516984,0.95002496,14.7546625,1.455,7.001,HIMATSEIDE,2024-08-24
0.50405943,0.9364396,14.529411,1.447,6.966,HIMATSEIDE,2024-09-01
0.48467243,0.90023315,13.981355,1.428,6.872,HIMATSEIDE,2024-09-08
0.4890941,0.9085107,14.109912,1.432,6.893,HIMATSEIDE,2024-09-15
0.57448226,1.0667324,16.550982,1.517,7.303,HIMATSEIDE,2024-09-21
0.51739216,0.9612091,14.928361,1.461,7.03,HIMATSEIDE,2024-09-28
0.48110095,0.8929666,13.8685,1.424,6.853,HIMATSEIDE,2024-10-05
0.50184864,0.93233246,14.465687,1.445,6.955,HIMATSEIDE,2024-10-12
0.5603491,1.0285039,15.973504,1.497,7.204,HIMATSEIDE,2024-10-19
