dividendRate,dividendYield,payoutRatio,lastDividendValue,lastDividendDate,symbol
30.0,0.0298,0.4798,30.0,2024-07-15,RBL
30.0,0.028900001,0.4798,30.0,2024-07-15,RBL
30.0,0.0315,0.4798,30.0,2024-07-15,RBL
30.0,0.0321,0.4798,30.0,2024-07-15,RBL
30.0,0.0321,0.4399,30.0,2024-07-15,RBL
30.0,0.0326,0.4399,30.0,2024-07-15,RBL
30.0,0.0313,0.4399,30.0,2024-07-15,RBL
30.0,0.0225,0.4399,30.0,2024-07-15,RBL
30.0,0.024500001,0.4399,30.0,2024-07-15,RBL
30.0,0.0238,0.4399,30.0,2024-07-15,RBL
30.0,0.024300002,0.4399,30.0,2024-07-15,RBL
30.0,0.0248,0.4399,30.0,2024-07-15,RBL
30.0,0.0251,0.4399,30.0,2024-07-15,RBL
30.0,0.025799999,0.4399,30.0,2024-07-15,RBL
30.0,0.025899999,0.4399,30.0,2024-07-15,RBL
30.0,0.0273,0.4399,30.0,2024-07-15,RBL
