country,industry,sector,longBusinessSummary,symbol
India,Engineering & Construction,Industrials,"Ashoka Buildcon Limited engages in the infrastructure development business in India. The company operates through Construction & Contract Related Activity; Built, Operate and Transfer (BOT); and Sale of Goods segments. It engages in the construction of infrastructure facilities on engineering, procurement, and construction basis, as well as built, operate, and transfer basis. In addition, the company undertakes various projects, such as highways, bridges, power projects, buildings, city gas distribution projects, water projects, and railways. Further, it sells ready mix concrete and real estate properties. Additionally, the company develops software for educational institutions; distributes gas; and provides consultancy services. Ashoka Buildcon Limited was founded in 1976 and is based in Nashik, India.",ASHOKA
