earningsGrowth,revenueGrowth,symbol,Date
1.235,0.642,BIRLAMONEY,2024-07-07
1.235,0.642,BIRLAMONEY,2024-07-13
1.235,0.642,BIRLAMONEY,2024-07-20
0.737,0.485,BIRLAMONEY,2024-07-27
0.737,0.485,BIRLAMONEY,2024-08-03
0.737,0.485,BIRLAMONEY,2024-08-10
0.737,0.485,BIRLAMONEY,2024-08-17
0.737,0.485,BIRLAMONEY,2024-08-24
0.737,0.485,BIRLAMONEY,2024-09-01
0.737,0.485,BIRLAMONEY,2024-09-08
0.737,0.485,BIRLAMONEY,2024-09-15
0.737,0.485,BIRLAMONEY,2024-09-21
0.737,0.485,BIRLAMONEY,2024-09-28
0.737,0.485,BIRLAMONEY,2024-10-05
0.737,0.485,BIRLAMONEY,2024-10-12
1.237,0.279,BIRLAMONEY,2024-10-19
