dividendRate,dividendYield,payoutRatio,lastDividendValue,lastDividendDate,symbol
5.0,0.0053,0.1843,5.0,2023-09-15,POCL
5.0,0.0052,0.1843,5.0,2023-09-15,POCL
5.0,0.0055,0.1843,5.0,2023-09-15,POCL
5.0,0.0041,0.1492,5.0,2023-09-15,POCL
5.0,0.0034,0.1492,5.0,2023-09-15,POCL
5.0,0.0034999999,0.1492,5.0,2024-09-11,POCL
5.0,0.0037,0.1492,5.0,2024-09-11,POCL
5.0,0.0027,0.1492,5.0,2024-09-11,POCL
5.0,0.0028,0.1492,5.0,2024-09-11,POCL
5.0,0.0022,0.1492,5.0,2024-09-11,POCL
5.0,0.0023,0.1492,5.0,2024-09-11,POCL
5.0,0.0023999999,0.1492,5.0,2024-09-11,POCL
5.0,0.0025,0.1492,5.0,2024-09-11,POCL
5.0,0.0026,0.1492,5.0,2024-09-11,POCL
2.5,0.0022,0.12560001,2.5,2024-09-11,POCL
