dividendRate,dividendYield,payoutRatio,lastDividendValue,lastDividendDate,symbol
0.5,0.0058,0.09770001,0.5,2023-09-22,SIGIND
0.5,0.0058999998,0.09770001,,,SIGIND
0.5,0.0064999997,0.09770001,,,SIGIND
0.5,0.0063,0.09770001,,,SIGIND
0.5,0.0064,0.09770001,,,SIGIND
0.5,0.0067000003,0.1155,,,SIGIND
0.5,0.0068,0.1155,,,SIGIND
0.5,0.0070999996,0.1155,,,SIGIND
0.5,0.0069999998,0.1155,,,SIGIND
0.5,0.0069,0.1155,,,SIGIND
