priceToSalesTrailing12Months,priceToBook,trailingPE,enterpriseToRevenue,enterpriseToEbitda,symbol,Date
0.02399642,,,1.012,4.169,FSC,2024-07-07
0.029453829,,,1.017,4.191,FSC,2024-07-13
0.031540412,,,1.019,4.2,FSC,2024-07-20
0.030015567,,,1.018,4.193,FSC,2024-07-27
0.028570956,,,1.016,4.187,FSC,2024-08-03
0.027206654,,,1.015,4.181,FSC,2024-08-10
0.025922557,,,1.013,4.176,FSC,2024-08-17
0.024638437,,,1.012,4.17,FSC,2024-08-24
0.023434611,,,1.011,4.165,FSC,2024-09-01
0.02431745,,,1.012,4.17,FSC,2024-09-08
0.021588732,,,1.009,4.157,FSC,2024-09-15
0.019662619,,,1.007,4.151,FSC,2024-09-21
0.017736474,,,1.005,4.142,FSC,2024-09-28
0.019261342,,,1.007,4.15,FSC,2024-10-05
0.017174695,,,1.005,4.141,FSC,2024-10-12
0.016051117,,,1.004,4.137,FSC,2024-10-19
