country,industry,sector,longBusinessSummary,symbol
India,Restaurants,Consumer Cyclical,"Devyani International Limited develops, manages, and operates quick service restaurants and food courts in India, Nepal, Nigeria, Thailand, and internationally. Its Core Brands Business include KFC, Pizza Hut, and Costa Coffee outlets operated in India; International Business comprise KFC, Pizza Hut, and other brand outlets operated in Nepal and Nigeria; and Other Business consists of food and beverages industry operations, including Vaango and The Food Street brand stores. Devyani International Limited was incorporated in 1991 and is based in Gurugram, India. Devyani International Limited is a subsidiary of RJ Corp Limited.",DEVYANI
