country,industry,sector,longBusinessSummary,symbol
India,Auto Parts,Consumer Cyclical,"Lumax Auto Technologies Limited, together with its subsidiaries, manufactures and sells in automotive components in India. The company offers integrated plastic modules; 2-wheeler chassis; lighting for 2-wheelers and 3 wheelers; gear shifters; transmission products; air intake systems; seat structures; telematics products; oxygen sensors; on-board antennas; electric devices; and components. It also provides aftermarket solutions. The company serves two, three, and four-wheeler commercial vehicle and original equipment manufacturers. It also exports its products. The company was formerly known as Dhanesh Auto Electricals Limited and changed its name to Lumax Auto Technologies Limited in 2006. The company was incorporated in 1981 and is based in Gurugram, India.",LUMAXTECH
