dividendRate,dividendYield,payoutRatio,lastDividendValue,lastDividendDate,symbol
4.0,0.0068,0.13350001,,,HERCULES
4.0,0.0063,0.13350001,,,HERCULES
4.0,0.0066000004,0.13350001,,,HERCULES
4.0,0.0064999997,0.13350001,,,HERCULES
4.0,0.0068,0.1293,,,HERCULES
4.0,0.0066000004,0.1293,,,HERCULES
4.0,0.0069,0.1293,,,HERCULES
4.0,0.0067000003,0.1293,,,HERCULES
4.0,0.0075,0.1293,,,HERCULES
4.0,0.0078,0.1293,,,HERCULES
4.0,0.0064999997,0.1293,,,HERCULES
4.0,0.0201,0.1293,,,HERCULES
4.0,0.0165,0.1293,,,HERCULES
