country,industry,sector,longBusinessSummary,symbol
India,Specialty Business Services,Industrials,"Hinduja Global Solutions Limited provides business process management services in the United States, Canada, the United Kingdom, rest of Europe, India, and internationally. It provides technology services in the areas of artificial intelligence, automation, data analytics, and cloud. The company also offers digital marketing services, including agency partnership and collaboration, social media monitoring and engagement, content moderation, and online reputation management; and outsourcing solutions, comprising back office outsourcing, contact center outsourcing, and staffing solutions. It serves banking, finance, insurance, consumer packaged goods, media, retail, technology, and telecommunications industries. The company was formerly known as HTMT Global Solutions Limited and changed its name to Hinduja Global Solutions Limited in December 2008. Hinduja Global Solutions Limited was founded in 1973 and is based in Bengaluru, India.",HGS
