country,industry,sector,longBusinessSummary,symbol
India,Conglomerates,Industrials,"3M India Limited manufactures and trades in various products for the automotive, commercial solutions, consumer markets, design and construction, electronics, energy, health care, manufacturing, safety, and transportation industries in India and internationally. It operates in four segments: Safety & Industrial; Transportation & Electronics; Health Care; and Consumer. The Safety and Industrial segment offers vinyl, polyester, foil, and specialty industrial tapes and adhesives, such as scotch masking tapes, scotch filament and packaging tapes, functional and decorative graphics, abrasion-resistant films, masking tapes, and other specialty materials. Its Transportation and Electronics segment provides personal protection products, brand and asset protection solutions, border control products, passive fire protection products for industries and commercial establishments, track and trace products, and cleaning and hygiene products for the hospitality industry, as well as traffic signs, pavement markings, and vehicle registration products and services; films, inks, and digital signages; wall and glass cladding products; and projection systems, computer and ATM-screen privacy filters, and brightness enhancement films. The Health Care segment offers medical and surgical supplies; medical devices; skin and wound care, as well as infection prevention products and solutions; drug delivery systems; dental and orthodontic products; and food safety products. Its Consumer segment provides home and office tapes, adhesives, and packaging protection platforms; note pads, dispensers, flagging solution, and labels; and stain protection products. The company sells its products under the Command, Littmann, Nexcare, Post-it, Scotch-Brite, Scotch, Aqua-Pure, E-A-R, Speedglas, Car Care, VHB, and Xtract brands. It also exports its products. The company was incorporated in 1987 and is based in Bengaluru, India. 3M India Limited is a subsidiary of 3M Company.",3MINDIA
