earningsGrowth,revenueGrowth,symbol,Date
,1.647,BLBLIMITED,2024-07-07
,1.647,BLBLIMITED,2024-07-13
,1.647,BLBLIMITED,2024-07-20
,1.647,BLBLIMITED,2024-07-27
,1.647,BLBLIMITED,2024-08-03
,1.647,BLBLIMITED,2024-08-10
,1.647,BLBLIMITED,2024-08-17
2.814,5.037,BLBLIMITED,2024-08-24
2.814,5.037,BLBLIMITED,2024-09-01
2.814,5.037,BLBLIMITED,2024-09-08
2.814,5.037,BLBLIMITED,2024-09-15
2.814,5.037,BLBLIMITED,2024-09-21
2.814,5.037,BLBLIMITED,2024-09-28
2.814,5.037,BLBLIMITED,2024-10-05
2.814,5.037,BLBLIMITED,2024-10-12
2.814,5.037,BLBLIMITED,2024-10-19
