priceToSalesTrailing12Months,priceToBook,trailingPE,enterpriseToRevenue,enterpriseToEbitda,symbol,Date
8.1461935,13.835982,135.11205,7.557,127.278,HONASA,2024-07-07
8.029662,13.63806,133.92958,7.444,125.376,HONASA,2024-07-13
7.808423,13.262292,129.8736,7.229,121.766,HONASA,2024-07-20
7.8641543,13.35695,131.53955,7.283,122.675,HONASA,2024-07-27
7.870073,13.35695,131.53955,7.283,122.675,HONASA,2024-07-27
7.686825,13.055762,128.21127,7.111,119.781,HONASA,2024-08-03
8.382643,14.022026,122.07474,7.674,131.006,HONASA,2024-08-10
7.494256,13.749667,119.089745,7.274,115.441,HONASA,2024-08-17
7.619308,13.872525,120.46272,7.25,115.057,HONASA,2024-08-24
8.165503,14.961959,129.92287,7.844,124.519,HONASA,2024-09-01
8.595547,15.719827,136.85567,8.257,131.076,HONASA,2024-09-08
7.9829016,14.62003,126.628204,7.658,121.56,HONASA,2024-09-15
7.726786,14.138963,122.46154,7.395,117.398,HONASA,2024-09-21
7.3864264,13.527637,117.770615,7.062,112.109,HONASA,2024-09-28
6.9176464,12.646912,109.82005,6.582,104.488,HONASA,2024-10-05
6.943516,12.71648,109.85933,6.62,105.09,HONASA,2024-10-12
6.8586445,12.519613,108.714645,6.513,103.387,HONASA,2024-10-19
