dividendRate,dividendYield,payoutRatio,lastDividendValue,lastDividendDate,symbol
6.0,0.0178,0.79050004,1.5,2024-06-28,VAIBHAVGBL
6.0,0.0184,0.79050004,,,VAIBHAVGBL
6.0,0.0191,0.79050004,,,VAIBHAVGBL
6.0,0.018,0.79050004,,,VAIBHAVGBL
6.0,0.0184,0.8043,,,VAIBHAVGBL
6.0,0.02,0.8043,,,VAIBHAVGBL
6.0,0.020299999,0.8043,,,VAIBHAVGBL
6.0,0.018,0.8043,,,VAIBHAVGBL
6.0,0.0189,0.8043,,,VAIBHAVGBL
6.0,0.019299999,0.8043,,,VAIBHAVGBL
6.0,0.019,0.8043,,,VAIBHAVGBL
6.0,0.0195,0.8043,,,VAIBHAVGBL
6.0,0.0198,0.8043,,,VAIBHAVGBL
6.0,0.0201,0.8043,,,VAIBHAVGBL
6.0,0.020399999,0.8043,,,VAIBHAVGBL
