priceToSalesTrailing12Months,priceToBook,trailingPE,enterpriseToRevenue,enterpriseToEbitda,symbol,Date
2.8224847,4.5545616,55.347824,3.121,22.895,TRIDENT,2024-07-07
2.78701,4.4973164,54.652172,3.085,22.629,TRIDENT,2024-07-13
2.7330635,4.4102564,53.594204,3.037,22.738,TRIDENT,2024-07-20
2.6915414,4.502087,57.196968,2.862,22.166,TRIDENT,2024-07-27
2.7307544,4.5569468,58.784615,2.894,22.415,TRIDENT,2024-08-03
2.7100794,4.517591,58.276928,2.871,22.237,TRIDENT,2024-08-10
2.644484,4.423375,57.061543,2.798,21.67,TRIDENT,2024-08-17
2.7115064,4.5008945,58.061543,2.861,22.161,TRIDENT,2024-08-24
2.636641,4.4102564,56.892307,2.808,21.751,TRIDENT,2024-09-01
2.629511,4.395945,56.707695,2.8,21.686,TRIDENT,2024-09-08
2.6131124,4.3709006,56.38462,2.785,21.573,TRIDENT,2024-09-15
2.5739007,4.3041143,55.52308,2.746,21.271,TRIDENT,2024-09-21
2.5432394,4.2540245,54.876923,2.717,21.044,TRIDENT,2024-09-28
2.5375354,4.244484,54.75385,2.712,21.001,TRIDENT,2024-10-05
2.5168586,4.2098985,54.307693,2.691,20.845,TRIDENT,2024-10-12
2.5396745,4.1896243,54.046158,2.68,20.753,TRIDENT,2024-10-19
