dividendRate,dividendYield,payoutRatio,lastDividendValue,lastDividendDate,symbol
2.0,0.0099,0.100200005,,,KARURVYSYA
2.0,0.010199999,0.100200005,,,KARURVYSYA
2.0,0.0097,0.100200005,,,KARURVYSYA
2.4,0.0108,0.0943,,,KARURVYSYA
2.4,0.0109,0.0943,,,KARURVYSYA
2.4,0.0112,0.0943,,,KARURVYSYA
2.4,0.0113,0.0943,,,KARURVYSYA
2.4,0.011,0.0943,,,KARURVYSYA
2.4,0.0111,0.0943,,,KARURVYSYA
2.4,0.0114,0.0943,,,KARURVYSYA
2.4,0.0115,0.0943,,,KARURVYSYA
2.4,0.0121,0.0943,,,KARURVYSYA
2.4,0.0108,0.107200004,,,KARURVYSYA
