dividendRate,dividendYield,payoutRatio,lastDividendValue,lastDividendDate,symbol
4.0,0.0072000003,0.056900002,,,JINDALSAW
4.0,0.0070999996,0.056900002,,,JINDALSAW
4.0,0.0073,0.056900002,,,JINDALSAW
4.0,0.0069,0.056900002,,,JINDALSAW
4.0,0.0062,0.0688,,,JINDALSAW
4.0,0.0061000003,0.0688,,,JINDALSAW
4.0,0.0064999997,0.0688,,,JINDALSAW
4.0,0.0058,0.0688,,,JINDALSAW
4.0,0.0058999998,0.0688,,,JINDALSAW
4.0,0.0056,0.0688,,,JINDALSAW
4.0,0.0057,0.0688,,,JINDALSAW
4.0,0.0054,0.0688,,,JINDALSAW
4.0,0.0055,0.0688,,,JINDALSAW
2.0,0.0057,0.0688,,,JINDALSAW
2.0,0.0055,0.0688,,,JINDALSAW
